timestamp,net_import_AT,net_import_DE_LU,net_import_FR,net_import_IT_NORD,net_import_total
2024-11-22 13:15:00+00:00,,611.87,,,611.87
2024-11-22 13:30:00+00:00,,690.63,,,690.63
2024-11-22 13:45:00+00:00,,701.97,,,701.97
2024-11-22 14:00:00+00:00,-179.31,452.37,2905.0,-2411.0,767.06
2024-11-22 14:15:00+00:00,,248.57,,,248.57
2024-11-22 14:30:00+00:00,,410.54,,,410.54
2024-11-22 14:45:00+00:00,,404.95,,,404.95
2024-11-22 15:00:00+00:00,-267.81,408.56,2614.75,-2752.0,3.5
2024-11-22 15:15:00+00:00,,399.36,,,399.36
2024-11-22 15:30:00+00:00,,365.79,,,365.79
2024-11-22 15:45:00+00:00,,236.71,,,236.71
2024-11-22 16:00:00+00:00,23.27,436.03,1803.75,-3194.0,-930.9499999999998
2024-11-22 16:15:00+00:00,,696.45,,,696.45
2024-11-22 16:30:00+00:00,,721.43,,,721.43
2024-11-22 16:45:00+00:00,,773.68,,,773.68
2024-11-22 17:00:00+00:00,495.47,1222.58,865.0,-4494.0,-1910.9499999999998
2024-11-22 17:15:00+00:00,,1356.02,,,1356.02
2024-11-22 17:30:00+00:00,,1389.2,,,1389.2
2024-11-22 17:45:00+00:00,,1538.65,,,1538.65
2024-11-22 18:00:00+00:00,1237.27,1985.48,485.5,-4980.0,-1271.75
2024-11-22 18:15:00+00:00,,2173.24,,,2173.24
2024-11-22 18:30:00+00:00,,2204.97,,,2204.97
2024-11-22 18:45:00+00:00,,2325.85,,,2325.85
2024-11-22 19:00:00+00:00,1651.95,2449.52,682.5,-4981.0,-197.02999999999975
2024-11-22 19:15:00+00:00,,2408.46,,,2408.46
2024-11-22 19:30:00+00:00,,2441.65,,,2441.65
2024-11-22 19:45:00+00:00,,2512.42,,,2512.42
2024-11-22 20:00:00+00:00,1820.22,2513.82,561.75,-4810.0,85.78999999999996
2024-11-22 20:15:00+00:00,,2690.25,,,2690.25
2024-11-22 20:30:00+00:00,,2620.22,,,2620.22
2024-11-22 20:45:00+00:00,,2703.33,,,2703.33
2024-11-22 21:00:00+00:00,1845.13,2796.16,386.5,-4622.0,405.78999999999996
2024-11-22 21:15:00+00:00,,2975.76,,,2975.76
2024-11-22 21:30:00+00:00,,3125.73,,,3125.73
2024-11-22 21:45:00+00:00,,3183.41,,,3183.41
2024-11-22 22:00:00+00:00,1671.97,3044.56,462.75,-4297.0,882.2799999999997
2024-11-22 22:15:00+00:00,,2992.6,,,2992.6
2024-11-22 22:30:00+00:00,,2867.95,,,2867.95
2024-11-22 22:45:00+00:00,,2886.11,,,2886.11
2024-11-22 23:00:00+00:00,1243.06,2862.9,1153.75,-4120.0,1139.71
2024-11-22 23:15:00+00:00,,3038.73,,,3038.73
2024-11-22 23:30:00+00:00,,2941.99,,,2941.99
2024-11-22 23:45:00+00:00,,2916.44,,,2916.44
2024-11-23 00:00:00+00:00,1127.58,2923.46,1329.25,-3856.0,1524.29
2024-11-23 00:15:00+00:00,,2853.56,,,2853.56
2024-11-23 00:30:00+00:00,,2933.73,,,2933.73
2024-11-23 00:45:00+00:00,,2990.76,,,2990.76
2024-11-23 01:00:00+00:00,1077.25,2886.63,1542.0,-3557.0,1948.88
2024-11-23 01:15:00+00:00,,2823.25,,,2823.25
2024-11-23 01:30:00+00:00,,2821.07,,,2821.07
2024-11-23 01:45:00+00:00,,2899.89,,,2899.89
2024-11-23 02:00:00+00:00,1074.93,2956.79,1787.75,-3829.0,1990.4700000000003
2024-11-23 02:15:00+00:00,,2900.63,,,2900.63
2024-11-23 02:30:00+00:00,,2876.62,,,2876.62
2024-11-23 02:45:00+00:00,,2873.46,,,2873.46
2024-11-23 03:00:00+00:00,1013.39,2827.48,2361.0,-3820.0,2381.87
2024-11-23 03:15:00+00:00,,2800.45,,,2800.45
2024-11-23 03:30:00+00:00,,2754.86,,,2754.86
2024-11-23 03:45:00+00:00,,2695.65,,,2695.65
2024-11-23 04:00:00+00:00,895.25,2604.19,2608.75,-3895.0,2213.1900000000005
2024-11-23 04:15:00+00:00,,2507.18,,,2507.18
2024-11-23 04:30:00+00:00,,2558.0,,,2558.0
2024-11-23 04:45:00+00:00,,2468.61,,,2468.61
2024-11-23 05:00:00+00:00,1024.21,2448.91,2462.75,-4863.0,1072.87
2024-11-23 05:15:00+00:00,,2360.29,,,2360.29
2024-11-23 05:30:00+00:00,,2499.36,,,2499.36
2024-11-23 05:45:00+00:00,,2403.53,,,2403.53
2024-11-23 06:00:00+00:00,811.9,2176.37,2605.0,-4776.0,817.2700000000004
2024-11-23 06:15:00+00:00,,2042.81,,,2042.81
2024-11-23 06:30:00+00:00,,1892.47,,,1892.47
2024-11-23 06:45:00+00:00,,2003.96,,,2003.96
2024-11-23 07:00:00+00:00,694.58,1877.34,2684.0,-4400.0,855.9200000000001
2024-11-23 07:15:00+00:00,,1745.08,,,1745.08
2024-11-23 07:30:00+00:00,,1747.77,,,1747.77
2024-11-23 07:45:00+00:00,,1711.6,,,1711.6
2024-11-23 08:00:00+00:00,657.85,1885.04,3020.5,-4215.0,1348.3899999999994
2024-11-23 08:15:00+00:00,,1688.53,,,1688.53
2024-11-23 08:30:00+00:00,,1617.88,,,1617.88
2024-11-23 08:45:00+00:00,,1494.23,,,1494.23
2024-11-23 09:00:00+00:00,722.81,1371.29,3535.75,-3405.0,2224.8500000000004
2024-11-23 09:15:00+00:00,,1355.39,,,1355.39
2024-11-23 09:30:00+00:00,,1513.76,,,1513.76
2024-11-23 09:45:00+00:00,,1465.87,,,1465.87
2024-11-23 10:00:00+00:00,835.75,1440.22,3795.0,-3053.0,3017.9700000000003
2024-11-23 10:15:00+00:00,,1461.98,,,1461.98
2024-11-23 10:30:00+00:00,,1378.37,,,1378.37
2024-11-23 10:45:00+00:00,,1474.97,,,1474.97
2024-11-23 11:00:00+00:00,765.39,1478.28,3854.5,-2671.0,3427.17
2024-11-23 11:15:00+00:00,,1455.2,,,1455.2
2024-11-23 11:30:00+00:00,,1455.51,,,1455.51
2024-11-23 11:45:00+00:00,,1380.46,,,1380.46
2024-11-23 12:00:00+00:00,655.05,1273.64,3988.75,-2576.0,3341.4400000000005
2024-11-23 12:15:00+00:00,,1194.56,,,1194.56
2024-11-23 12:30:00+00:00,,1043.95,,,1043.95
2024-11-23 12:45:00+00:00,,1207.82,,,1207.82
2024-11-23 13:00:00+00:00,545.04,1271.16,3996.5,-3485.0,2327.7
2024-11-23 13:15:00+00:00,,1185.21,,,1185.21
2024-11-23 13:30:00+00:00,,1367.44,,,1367.44
2024-11-23 13:45:00+00:00,,1429.58,,,1429.58
2024-11-23 14:00:00+00:00,0.45,860.52,3882.5,-3430.0,1313.4700000000003
2024-11-23 14:15:00+00:00,,670.09,,,670.09
2024-11-23 14:30:00+00:00,,523.23,,,523.23
2024-11-23 14:45:00+00:00,,572.49,,,572.49
2024-11-23 15:00:00+00:00,-409.49,-10.83,3511.25,-3323.0,-232.07000000000016
2024-11-23 15:15:00+00:00,,-248.5,,,-248.5
2024-11-23 15:30:00+00:00,,-182.88,,,-182.88
2024-11-23 15:45:00+00:00,,-189.25,,,-189.25
2024-11-23 16:00:00+00:00,-237.65,63.78,2996.0,-3951.0,-1128.87
2024-11-23 16:15:00+00:00,,22.92,,,22.92
2024-11-23 16:30:00+00:00,,15.13,,,15.13
2024-11-23 16:45:00+00:00,,62.65,,,62.65
2024-11-23 17:00:00+00:00,-89.38,317.89,2772.0,-4232.0,-1231.4899999999998
2024-11-23 17:15:00+00:00,,255.16,,,255.16
2024-11-23 17:30:00+00:00,,205.57,,,205.57
2024-11-23 17:45:00+00:00,,470.41,,,470.41
2024-11-23 18:00:00+00:00,146.41,751.94,3054.25,-4262.0,-309.4000000000001
2024-11-23 18:15:00+00:00,,824.63,,,824.63
2024-11-23 18:30:00+00:00,,935.23,,,935.23
2024-11-23 18:45:00+00:00,,998.82,,,998.82
2024-11-23 19:00:00+00:00,290.89,1380.27,3681.25,-4413.0,939.4099999999999
2024-11-23 19:15:00+00:00,,1376.81,,,1376.81
2024-11-23 19:30:00+00:00,,1366.6,,,1366.6
2024-11-23 19:45:00+00:00,,1443.36,,,1443.36
2024-11-23 20:00:00+00:00,354.46,1556.11,3545.25,-4697.0,758.8199999999997
2024-11-23 20:15:00+00:00,,1674.35,,,1674.35
2024-11-23 20:30:00+00:00,,1704.86,,,1704.86
2024-11-23 20:45:00+00:00,,1748.68,,,1748.68
2024-11-23 21:00:00+00:00,341.9,1731.43,3616.25,-4649.0,1040.58
2024-11-23 21:15:00+00:00,,1761.02,,,1761.02
2024-11-23 21:30:00+00:00,,1757.0,,,1757.0
2024-11-23 21:45:00+00:00,,1754.22,,,1754.22
2024-11-23 22:00:00+00:00,385.63,1819.05,3664.75,-4219.0,1650.4300000000003
2024-11-23 22:15:00+00:00,,1791.19,,,1791.19
2024-11-23 22:30:00+00:00,,1628.03,,,1628.03
2024-11-23 22:45:00+00:00,,1544.92,,,1544.92
2024-11-23 23:00:00+00:00,726.39,2109.55,3204.25,-4642.0,1398.1900000000005
2024-11-23 23:15:00+00:00,,2633.02,,,2633.02
2024-11-23 23:30:00+00:00,,2682.57,,,2682.57
2024-11-23 23:45:00+00:00,,2607.46,,,2607.46
2024-11-24 00:00:00+00:00,991.6,2518.28,3167.5,-4787.0,1890.38
2024-11-24 00:15:00+00:00,,2594.92,,,2594.92
2024-11-24 00:30:00+00:00,,2515.84,,,2515.84
2024-11-24 00:45:00+00:00,,2541.95,,,2541.95
2024-11-24 01:00:00+00:00,893.84,2209.67,3298.25,-4504.0,1897.7600000000002
2024-11-24 01:15:00+00:00,,2165.2,,,2165.2
2024-11-24 01:30:00+00:00,,2191.71,,,2191.71
2024-11-24 01:45:00+00:00,,2208.39,,,2208.39
2024-11-24 02:00:00+00:00,705.26,1945.65,3677.25,-4216.0,2112.16
2024-11-24 02:15:00+00:00,,1805.13,,,1805.13
2024-11-24 02:30:00+00:00,,1742.21,,,1742.21
2024-11-24 02:45:00+00:00,,1733.01,,,1733.01
2024-11-24 03:00:00+00:00,634.01,1721.79,3746.25,-4189.0,1913.0500000000002
2024-11-24 03:15:00+00:00,,1681.63,,,1681.63
2024-11-24 03:30:00+00:00,,1676.64,,,1676.64
2024-11-24 03:45:00+00:00,,1681.7,,,1681.7
2024-11-24 04:00:00+00:00,564.73,1681.45,3821.75,-4482.0,1585.9300000000003
2024-11-24 04:15:00+00:00,,1640.68,,,1640.68
2024-11-24 04:30:00+00:00,,1788.47,,,1788.47
2024-11-24 04:45:00+00:00,,1798.64,,,1798.64
2024-11-24 05:00:00+00:00,516.73,1523.37,3978.25,-4702.0,1316.3500000000004
2024-11-24 05:15:00+00:00,,1469.72,,,1469.72
2024-11-24 05:30:00+00:00,,1461.48,,,1461.48
2024-11-24 05:45:00+00:00,,1410.5,,,1410.5
2024-11-24 06:00:00+00:00,498.89,1450.54,3717.0,-4486.0,1180.4300000000003
2024-11-24 06:15:00+00:00,,1548.68,,,1548.68
2024-11-24 06:30:00+00:00,,1517.75,,,1517.75
2024-11-24 06:45:00+00:00,,1503.92,,,1503.92
2024-11-24 07:00:00+00:00,618.74,1589.6,3455.0,-4493.0,1170.3400000000001
2024-11-24 07:15:00+00:00,,1780.65,,,1780.65
2024-11-24 07:30:00+00:00,,1772.95,,,1772.95
2024-11-24 07:45:00+00:00,,1753.87,,,1753.87
2024-11-24 08:00:00+00:00,710.7,1663.44,3688.0,-4265.0,1797.1400000000003
2024-11-24 08:15:00+00:00,,1671.0,,,1671.0
2024-11-24 08:30:00+00:00,,1678.68,,,1678.68
2024-11-24 08:45:00+00:00,,1623.71,,,1623.71
2024-11-24 09:00:00+00:00,768.46,1636.22,3841.0,-3871.0,2374.6800000000003
2024-11-24 09:15:00+00:00,,1574.17,,,1574.17
2024-11-24 09:30:00+00:00,,1657.23,,,1657.23
2024-11-24 09:45:00+00:00,,1660.59,,,1660.59
2024-11-24 10:00:00+00:00,837.42,1887.36,3737.5,-3752.0,2710.2799999999997
2024-11-24 10:15:00+00:00,,1931.18,,,1931.18
2024-11-24 10:30:00+00:00,,1939.23,,,1939.23
2024-11-24 10:45:00+00:00,,2048.26,,,2048.26
2024-11-24 11:00:00+00:00,1073.14,2164.63,3425.0,-4286.0,2376.7700000000004
2024-11-24 11:15:00+00:00,,2259.46,,,2259.46
2024-11-24 11:30:00+00:00,,2303.51,,,2303.51
2024-11-24 11:45:00+00:00,,2318.01,,,2318.01
2024-11-24 12:00:00+00:00,972.16,2273.36,3419.75,-3781.0,2884.2700000000004
2024-11-24 12:15:00+00:00,,2072.27,,,2072.27
2024-11-24 12:30:00+00:00,,2012.89,,,2012.89
2024-11-24 12:45:00+00:00,,1958.29,,,1958.29
2024-11-24 13:00:00+00:00,858.99,1757.35,3387.75,-3680.0,2324.09
2024-11-24 13:15:00+00:00,,1684.45,,,1684.45
2024-11-24 13:30:00+00:00,,1557.65,,,1557.65
2024-11-24 13:45:00+00:00,,1431.99,,,1431.99
2024-11-24 14:00:00+00:00,601.28,1286.24,3451.25,-2918.0,2420.7700000000004
2024-11-24 14:15:00+00:00,,1071.14,,,1071.14
2024-11-24 14:30:00+00:00,,1080.06,,,1080.06
2024-11-24 14:45:00+00:00,,1023.78,,,1023.78
2024-11-24 15:00:00+00:00,-166.61,497.35,3499.0,-2575.0,1254.7399999999998
2024-11-24 15:15:00+00:00,,289.84,,,289.84
2024-11-24 15:30:00+00:00,,157.25,,,157.25
2024-11-24 15:45:00+00:00,,376.86,,,376.86
2024-11-24 16:00:00+00:00,-84.15,409.34,3043.0,-2647.0,721.19
2024-11-24 16:15:00+00:00,,483.57,,,483.57
2024-11-24 16:30:00+00:00,,516.52,,,516.52
2024-11-24 16:45:00+00:00,,601.64,,,601.64
2024-11-24 17:00:00+00:00,400.88,1086.82,2739.25,-3923.0,303.9499999999998
2024-11-24 17:15:00+00:00,,1368.84,,,1368.84
2024-11-24 17:30:00+00:00,,1351.93,,,1351.93
2024-11-24 17:45:00+00:00,,1295.94,,,1295.94
2024-11-24 18:00:00+00:00,522.68,1476.1,2721.75,-4737.0,-16.470000000000255
2024-11-24 18:15:00+00:00,,1509.28,,,1509.28
2024-11-24 18:30:00+00:00,,1306.42,,,1306.42
2024-11-24 18:45:00+00:00,,1442.83,,,1442.83
2024-11-24 19:00:00+00:00,489.74,1592.26,3217.0,-4800.0,499.0
2024-11-24 19:15:00+00:00,,1452.24,,,1452.24
2024-11-24 19:30:00+00:00,,1449.41,,,1449.41
2024-11-24 19:45:00+00:00,,1601.4,,,1601.4
2024-11-24 20:00:00+00:00,521.03,1353.63,3498.25,-4700.0,672.9099999999999
2024-11-24 20:15:00+00:00,,1349.56,,,1349.56
2024-11-24 20:30:00+00:00,,1345.47,,,1345.47
2024-11-24 20:45:00+00:00,,1309.37,,,1309.37
2024-11-24 21:00:00+00:00,571.23,1347.86,3716.75,-4756.0,879.8400000000001
2024-11-24 21:15:00+00:00,,1491.82,,,1491.82
2024-11-24 21:30:00+00:00,,1568.54,,,1568.54
2024-11-24 21:45:00+00:00,,1529.1,,,1529.1
2024-11-24 22:00:00+00:00,636.04,1524.63,3703.25,-4360.0,1503.92
2024-11-24 22:15:00+00:00,,1582.62,,,1582.62
2024-11-24 22:30:00+00:00,,1476.75,,,1476.75
2024-11-24 22:45:00+00:00,,1470.04,,,1470.04
2024-11-24 23:00:00+00:00,707.31,1514.09,3651.0,-4385.0,1487.3999999999996
2024-11-24 23:15:00+00:00,,1498.16,,,1498.16
2024-11-24 23:30:00+00:00,,1454.94,,,1454.94
2024-11-24 23:45:00+00:00,,1575.08,,,1575.08
2024-11-25 00:00:00+00:00,793.41,1610.2,3761.25,-4355.0,1809.8600000000006
2024-11-25 00:15:00+00:00,,1717.06,,,1717.06
2024-11-25 00:30:00+00:00,,1661.92,,,1661.92
2024-11-25 00:45:00+00:00,,1637.9,,,1637.9
2024-11-25 01:00:00+00:00,663.39,1497.13,3996.25,-4208.0,1948.7700000000004
2024-11-25 01:15:00+00:00,,1389.92,,,1389.92
2024-11-25 01:30:00+00:00,,1397.35,,,1397.35
2024-11-25 01:45:00+00:00,,1381.56,,,1381.56
2024-11-25 02:00:00+00:00,677.85,1431.57,3819.75,-4169.0,1760.17
2024-11-25 02:15:00+00:00,,1460.97,,,1460.97
2024-11-25 02:30:00+00:00,,1456.36,,,1456.36
2024-11-25 02:45:00+00:00,,1387.82,,,1387.82
2024-11-25 03:00:00+00:00,686.35,1441.46,3722.5,-4149.0,1701.3099999999995
2024-11-25 03:15:00+00:00,,1395.76,,,1395.76
2024-11-25 03:30:00+00:00,,1318.14,,,1318.14
2024-11-25 03:45:00+00:00,,1300.54,,,1300.54
2024-11-25 04:00:00+00:00,501.62,1247.5,3796.75,-4086.0,1459.87
2024-11-25 04:15:00+00:00,,1218.11,,,1218.11
2024-11-25 04:30:00+00:00,,983.3299999999999,,,983.3299999999999
2024-11-25 04:45:00+00:00,,791.354,,,791.354
2024-11-25 05:00:00+00:00,275.04,486.42599999999993,3681.5,-4507.0,-64.03399999999965
2024-11-25 05:15:00+00:00,,232.29200000000003,,,232.29200000000003
2024-11-25 05:30:00+00:00,,300.23799999999994,,,300.23799999999994
2024-11-25 05:45:00+00:00,,220.36199999999997,,,220.36199999999997
2024-11-25 06:00:00+00:00,267.01,13.391999999999996,2891.25,-4749.0,-1577.348
2024-11-25 06:15:00+00:00,,536.99,,,536.99
2024-11-25 06:30:00+00:00,,951.98,,,951.98
2024-11-25 06:45:00+00:00,,1048.43,,,1048.43
2024-11-25 07:00:00+00:00,618.9,1190.43,2495.5,-4574.0,-269.1700000000001
2024-11-25 07:15:00+00:00,,1146.22,,,1146.22
2024-11-25 07:30:00+00:00,,1233.22,,,1233.22
2024-11-25 07:45:00+00:00,,1441.56,,,1441.56
2024-11-25 08:00:00+00:00,1097.91,1859.29,2358.5,-4615.0,700.6999999999998
2024-11-25 08:15:00+00:00,,1962.67,,,1962.67
2024-11-25 08:30:00+00:00,,1919.56,,,1919.56
2024-11-25 08:45:00+00:00,,1835.53,,,1835.53
2024-11-25 09:00:00+00:00,988.6,1722.1,1948.75,-4479.0,180.44999999999982
2024-11-25 09:15:00+00:00,,1732.81,,,1732.81
2024-11-25 09:30:00+00:00,,1480.07,,,1480.07
2024-11-25 09:45:00+00:00,,1267.66,,,1267.66
2024-11-25 10:00:00+00:00,1215.11,1528.03,2276.25,-4496.0,523.3899999999994
2024-11-25 10:15:00+00:00,,1637.66,,,1637.66
2024-11-25 10:30:00+00:00,,1767.61,,,1767.61
2024-11-25 10:45:00+00:00,,1730.03,,,1730.03
2024-11-25 11:00:00+00:00,1297.47,1839.2,2418.75,-4310.0,1245.42
2024-11-25 11:15:00+00:00,,1828.54,,,1828.54
2024-11-25 11:30:00+00:00,,1730.16,,,1730.16
2024-11-25 11:45:00+00:00,,1679.14,,,1679.14
2024-11-25 12:00:00+00:00,1069.52,1368.59,2511.75,-4353.0,596.8599999999997
2024-11-25 12:15:00+00:00,,1246.66,,,1246.66
2024-11-25 12:30:00+00:00,,1156.12,,,1156.12
2024-11-25 12:45:00+00:00,,1147.88,,,1147.88
2024-11-25 13:00:00+00:00,670.42,872.9,3033.0,-4747.0,-170.6800000000003
2024-11-25 13:15:00+00:00,,684.91,,,684.91
2024-11-25 13:30:00+00:00,,740.86,,,740.86
2024-11-25 13:45:00+00:00,,561.76,,,561.76
2024-11-25 14:00:00+00:00,263.99,364.85,3112.25,-4313.0,-571.9099999999999
2024-11-25 14:15:00+00:00,,107.44000000000003,,,107.44000000000003
2024-11-25 14:30:00+00:00,,103.74199999999999,,,103.74199999999999
2024-11-25 14:45:00+00:00,,-179.16600000000003,,,-179.16600000000003
2024-11-25 15:00:00+00:00,-8.83,-248.292,2872.5,-3916.0,-1300.6219999999998
2024-11-25 15:15:00+00:00,,-202.42600000000002,,,-202.42600000000002
2024-11-25 15:30:00+00:00,,-345.352,,,-345.352
2024-11-25 15:45:00+00:00,,-319.384,,,-319.384
2024-11-25 16:00:00+00:00,0.56,-130.14000000000001,2179.75,-3452.0,-1401.83
2024-11-25 16:15:00+00:00,,-155.476,,,-155.476
2024-11-25 16:30:00+00:00,,-91.25999999999999,,,-91.25999999999999
2024-11-25 16:45:00+00:00,,-101.178,,,-101.178
2024-11-25 17:00:00+00:00,392.9,462.69,1651.0,-4358.0,-1851.4099999999999
2024-11-25 17:15:00+00:00,,842.11,,,842.11
2024-11-25 17:30:00+00:00,,936.54,,,936.54
2024-11-25 17:45:00+00:00,,997.52,,,997.52
2024-11-25 18:00:00+00:00,523.46,934.18,1570.5,-4516.0,-1487.8600000000001
2024-11-25 18:15:00+00:00,,923.25,,,923.25
2024-11-25 18:30:00+00:00,,975.62,,,975.62
2024-11-25 18:45:00+00:00,,1053.49,,,1053.49
2024-11-25 19:00:00+00:00,434.26,1009.0,2118.75,-4101.0,-538.9899999999998
2024-11-25 19:15:00+00:00,,1016.3,,,1016.3
2024-11-25 19:30:00+00:00,,963.29,,,963.29
2024-11-25 19:45:00+00:00,,1006.96,,,1006.96
2024-11-25 20:00:00+00:00,588.69,1217.42,2792.0,-4345.0,253.11000000000058
2024-11-25 20:15:00+00:00,,1395.21,,,1395.21
2024-11-25 20:30:00+00:00,,1387.04,,,1387.04
2024-11-25 20:45:00+00:00,,1368.19,,,1368.19
2024-11-25 21:00:00+00:00,561.87,1372.03,2511.0,-4478.0,-33.100000000000364
2024-11-25 21:15:00+00:00,,1516.17,,,1516.17
2024-11-25 21:30:00+00:00,,1645.04,,,1645.04
2024-11-25 21:45:00+00:00,,1555.24,,,1555.24
2024-11-25 22:00:00+00:00,724.2,1723.02,2540.5,-4255.0,732.7200000000003
2024-11-25 22:15:00+00:00,,1793.94,,,1793.94
2024-11-25 22:30:00+00:00,,1757.53,,,1757.53
2024-11-25 22:45:00+00:00,,1699.79,,,1699.79
2024-11-25 23:00:00+00:00,652.77,1825.27,2931.75,-3981.0,1428.79
2024-11-25 23:15:00+00:00,,1844.06,,,1844.06
2024-11-25 23:30:00+00:00,,1758.09,,,1758.09
2024-11-25 23:45:00+00:00,,1580.63,,,1580.63
2024-11-26 00:00:00+00:00,382.97,1658.04,3478.5,-3603.0,1916.5100000000002
2024-11-26 00:15:00+00:00,,1476.18,,,1476.18
2024-11-26 00:30:00+00:00,,1391.77,,,1391.77
2024-11-26 00:45:00+00:00,,1468.81,,,1468.81
2024-11-26 01:00:00+00:00,216.4,1439.65,3633.75,-3456.0,1833.8000000000002
2024-11-26 01:15:00+00:00,,1371.83,,,1371.83
2024-11-26 01:30:00+00:00,,1421.54,,,1421.54
2024-11-26 01:45:00+00:00,,1336.76,,,1336.76
2024-11-26 02:00:00+00:00,226.06,1304.48,3716.0,-3305.0,1941.54
2024-11-26 02:15:00+00:00,,1264.42,,,1264.42
2024-11-26 02:30:00+00:00,,1176.62,,,1176.62
2024-11-26 02:45:00+00:00,,1080.61,,,1080.61
2024-11-26 03:00:00+00:00,189.91,1031.54,3777.75,-3257.0,1742.1999999999998
2024-11-26 03:15:00+00:00,,998.19,,,998.19
2024-11-26 03:30:00+00:00,,980.21,,,980.21
2024-11-26 03:45:00+00:00,,1042.98,,,1042.98
2024-11-26 04:00:00+00:00,552.63,1171.31,2978.5,-3504.0,1198.4400000000005
2024-11-26 04:15:00+00:00,,1238.25,,,1238.25
2024-11-26 04:30:00+00:00,,1491.72,,,1491.72
2024-11-26 04:45:00+00:00,,1303.12,,,1303.12
2024-11-26 05:00:00+00:00,-334.25,446.18,2581.75,-2698.0,-4.320000000000164
2024-11-26 05:15:00+00:00,,122.7,,,122.7
2024-11-26 05:30:00+00:00,,314.55,,,314.55
2024-11-26 05:45:00+00:00,,302.87,,,302.87
2024-11-26 06:00:00+00:00,-598.44,-14.62,2700.0,-2973.0,-886.06
2024-11-26 06:15:00+00:00,,-217.26,,,-217.26
2024-11-26 06:30:00+00:00,,-210.97,,,-210.97
2024-11-26 06:45:00+00:00,,-75.14,,,-75.14
2024-11-26 07:00:00+00:00,-366.93,-69.41,2263.75,-2854.0,-1026.5900000000001
2024-11-26 07:15:00+00:00,,-77.19,,,-77.19
2024-11-26 07:30:00+00:00,,-36.52,,,-36.52
2024-11-26 07:45:00+00:00,,-37.63,,,-37.63
2024-11-26 08:00:00+00:00,-428.14,-115.39,2549.75,-2246.0,-239.77999999999997
2024-11-26 08:15:00+00:00,,-128.26,,,-128.26
2024-11-26 08:30:00+00:00,,-107.1,,,-107.1
2024-11-26 08:45:00+00:00,,-152.83,,,-152.83
2024-11-26 09:00:00+00:00,23.85,154.28,2725.5,-2473.0,430.6300000000001
2024-11-26 09:15:00+00:00,,300.14,,,300.14
2024-11-26 09:30:00+00:00,,370.33,,,370.33
2024-11-26 09:45:00+00:00,,340.52,,,340.52
2024-11-26 10:00:00+00:00,472.48,636.14,2939.0,-2726.0,1321.62
2024-11-26 10:15:00+00:00,,610.29,,,610.29
2024-11-26 10:30:00+00:00,,486.0,,,486.0
2024-11-26 10:45:00+00:00,,418.65,,,418.65
2024-11-26 11:00:00+00:00,400.78,516.97,2794.0,-2540.0,1171.75
2024-11-26 11:15:00+00:00,,419.6,,,419.6
2024-11-26 11:30:00+00:00,,352.76,,,352.76
2024-11-26 11:45:00+00:00,,308.13,,,308.13
2024-11-26 12:00:00+00:00,13.25,-7.0,2994.75,-2624.0,377.0
2024-11-26 12:15:00+00:00,,-43.08,,,-43.08
2024-11-26 12:30:00+00:00,,-3.15,,,-3.15
2024-11-26 12:45:00+00:00,,-75.09,,,-75.09
2024-11-26 13:00:00+00:00,95.2,-163.53,2815.5,-2710.0,37.17000000000007
2024-11-26 13:15:00+00:00,,-274.82,,,-274.82
2024-11-26 13:30:00+00:00,,-188.4,,,-188.4
2024-11-26 13:45:00+00:00,,-303.1,,,-303.1
2024-11-26 14:00:00+00:00,-80.87,-351.13,2749.5,-2355.0,-37.5
2024-11-26 14:15:00+00:00,,-481.22,,,-481.22
2024-11-26 14:30:00+00:00,,-444.24,,,-444.24
2024-11-26 14:45:00+00:00,,-427.05,,,-427.05
2024-11-26 15:00:00+00:00,-523.96,-901.48,2633.25,-1705.0,-497.19000000000005
2024-11-26 15:15:00+00:00,,-1111.05,,,-1111.05
2024-11-26 15:30:00+00:00,,-1051.3,,,-1051.3
2024-11-26 15:45:00+00:00,,-1066.33,,,-1066.33
2024-11-26 16:00:00+00:00,-577.45,-1003.12,2295.75,-1855.0,-1139.8200000000002
2024-11-26 16:15:00+00:00,,-921.49,,,-921.49
2024-11-26 16:30:00+00:00,,-1052.05,,,-1052.05
2024-11-26 16:45:00+00:00,,-1135.21,,,-1135.21
2024-11-26 17:00:00+00:00,-303.01,-835.2,2003.25,-2908.0,-2042.96
2024-11-26 17:15:00+00:00,,-637.06,,,-637.06
2024-11-26 17:30:00+00:00,,-617.72,,,-617.72
2024-11-26 17:45:00+00:00,,-638.01,,,-638.01
2024-11-26 18:00:00+00:00,-83.17,-569.0,1951.5,-3471.0,-2171.67
2024-11-26 18:15:00+00:00,,-541.36,,,-541.36
2024-11-26 18:30:00+00:00,,-481.91,,,-481.91
2024-11-26 18:45:00+00:00,,-490.63,,,-490.63
2024-11-26 19:00:00+00:00,-320.21,-402.82,2587.0,-2846.0,-982.03
2024-11-26 19:15:00+00:00,,-393.77,,,-393.77
2024-11-26 19:30:00+00:00,,-410.4,,,-410.4
2024-11-26 19:45:00+00:00,,-418.92,,,-418.92
2024-11-26 20:00:00+00:00,204.99,131.26,3049.5,-3702.0,-316.25
2024-11-26 20:15:00+00:00,,426.93,,,426.93
2024-11-26 20:30:00+00:00,,348.16,,,348.16
2024-11-26 20:45:00+00:00,,378.28,,,378.28
